image_path,rank,color_hex,share
data/latest/images/Balmain_burgundy_runway_2025_ed5e78a400fd40f2.jpg,3,#1c1819,0.10677561442057291
data/latest/images/Balmain_burgundy_runway_2025_ed5e78a400fd40f2.jpg,4,#c0936e,0.06557637532552084
data/latest/images/Balmain_burgundy_runway_2025_ed5e78a400fd40f2.jpg,5,#7a4d39,0.04188201904296875
data/latest/images/Chanel_haute_couture_2020_5c4d8e67a7b08252.jpg,1,#c3c2be,0.3611762491861979
data/latest/images/Chanel_haute_couture_2020_5c4d8e67a7b08252.jpg,2,#af9e91,0.32961629231770834
data/latest/images/Chanel_haute_couture_2020_5c4d8e67a7b08252.jpg,3,#837662,0.1253343709309896
data/latest/images/Chanel_haute_couture_2020_5c4d8e67a7b08252.jpg,4,#2e2e25,0.10473978678385416
data/latest/images/Chanel_haute_couture_2020_5c4d8e67a7b08252.jpg,5,#ebecf0,0.07913330078125
data/latest/images/leopard_print_runway_1990s_9ad2ecb8b1974986.jpg,1,#4f769f,0.33203125
data/latest/images/leopard_print_runway_1990s_9ad2ecb8b1974986.jpg,2,#455265,0.23483217592592592
data/latest/images/leopard_print_runway_1990s_9ad2ecb8b1974986.jpg,3,#1d1e25,0.22210069444444444
data/latest/images/leopard_print_runway_1990s_9ad2ecb8b1974986.jpg,4,#a08b77,0.12216435185185186
data/latest/images/leopard_print_runway_1990s_9ad2ecb8b1974986.jpg,5,#e7d4bd,0.08887152777777778
data/latest/images/Chanel_haute_couture_2020_7d3d192d406ce1c3.jpg,1,#d7dfec,0.27840928819444444
data/latest/images/Chanel_haute_couture_2020_7d3d192d406ce1c3.jpg,2,#60684e,0.21830186631944445
data/latest/images/Chanel_haute_couture_2020_7d3d192d406ce1c3.jpg,3,#b2b7bb,0.18754448784722222
data/latest/images/Chanel_haute_couture_2020_7d3d192d406ce1c3.jpg,4,#394531,0.17565538194444444
data/latest/images/Chanel_haute_couture_2020_7d3d192d406ce1c3.jpg,5,#908f74,0.14008897569444445
data/latest/images/Gucci_Fall_2013_runway_1e354601ea189b42.jpg,1,#090d17,0.5222885925925926
data/latest/images/Gucci_Fall_2013_runway_1e354601ea189b42.jpg,2,#192334,0.2930145185185185
data/latest/images/Gucci_Fall_2013_runway_1e354601ea189b42.jpg,3,#354968,0.08739466666666666
data/latest/images/Gucci_Fall_2013_runway_1e354601ea189b42.jpg,4,#7183a9,0.05332237037037037
data/latest/images/Gucci_Fall_2013_runway_1e354601ea189b42.jpg,5,#bfc8e9,0.04397985185185185
data/latest/images/Chanel_haute_couture_2020_d5e22136fa7dc907.jpg,1,#b2a8af,0.30115773574169147
data/latest/images/Chanel_haute_couture_2020_d5e22136fa7dc907.jpg,2,#cdc6cc,0.23071451583884586
data/latest/images/Chanel_haute_couture_2020_d5e22136fa7dc907.jpg,3,#847a7e,0.1774176677085033
data/latest/images/Chanel_haute_couture_2020_d5e22136fa7dc907.jpg,4,#504646,0.1483090028912013
data/latest/images/Chanel_haute_couture_2020_d5e22136fa7dc907.jpg,5,#171313,0.14240107781975808
data/latest/images/Gucci_Fall_2013_runway_97381f2ee03c17ff.jpg,1,#04070d,0.807012962962963
data/latest/images/Gucci_Fall_2013_runway_97381f2ee03c17ff.jpg,2,#1f1f29,0.12595555555555554
data/latest/images/Gucci_Fall_2013_runway_97381f2ee03c17ff.jpg,3,#4f3f4d,0.040385185185185184
data/latest/images/Gucci_Fall_2013_runway_97381f2ee03c17ff.jpg,4,#8f7b8e,0.015916666666666666
data/latest/images/Gucci_Fall_2013_runway_97381f2ee03c17ff.jpg,5,#d9ced8,0.010729629629629629
data/latest/images/Gucci_Fall_2013_runway_37e3e4e30f54f852.jpg,1,#030306,0.7485423105540293
data/latest/images/Gucci_Fall_2013_runway_37e3e4e30f54f852.jpg,2,#1d1e26,0.09828690190018315
data/latest/images/Gucci_Fall_2013_runway_37e3e4e30f54f852.jpg,3,#56504a,0.06588935153388278
data/latest/images/Gucci_Fall_2013_runway_37e3e4e30f54f852.jpg,4,#847b75,0.065265138507326
data/latest/images/Gucci_Fall_2013_runway_37e3e4e30f54f852.jpg,5,#e7d5d1,0.022016297504578754
data/latest/images/leopard_print_runway_1990s_aa1431bb78dddf7f.jpg,1,#fffffd,0.505535278949836
data/latest/images/leopard_print_runway_1990s_aa1431bb78dddf7f.jpg,2,#463833,0.20636497890295358
data/latest/images/leopard_print_runway_1990s_aa1431bb78dddf7f.jpg,3,#191818,0.1554762072198781
data/latest/images/leopard_print_runway_1990s_aa1431bb78dddf7f.jpg,4,#8b6651,0.07247925457102672
data/latest/images/leopard_print_runway_1990s_aa1431bb78dddf7f.jpg,5,#d2b097,0.060144280356305674
data/latest/images/Balmain_burgundy_runway_2025_83b829e415e54ed9.jpg,1,#f2dcd6,0.31496884170902206
data/latest/images/Balmain_burgundy_runway_2025_83b829e415e54ed9.jpg,2,#151919,0.2429417771194319
data/latest/images/Balmain_burgundy_runway_2025_83b829e415e54ed9.jpg,3,#545458,0.22570539355340283
data/latest/images/Balmain_burgundy_runway_2025_83b829e415e54ed9.jpg,4,#f0322b,0.1419259082207726
data/latest/images/Balmain_burgundy_runway_2025_83b829e415e54ed9.jpg,5,#daa592,0.07445807939737056
data/latest/images/vogue_runway_emerald_dress_906392c8c8d27446.jpg,1,#ffffff,0.7559085422092013
data/latest/images/vogue_runway_emerald_dress_906392c8c8d27446.jpg,2,#038d66,0.11199103461371528
data/latest/images/vogue_runway_emerald_dress_906392c8c8d27446.jpg,3,#036245,0.05367872450086805
data/latest/images/vogue_runway_emerald_dress_906392c8c8d27446.jpg,4,#08b78d,0.04816860622829861
data/latest/images/vogue_runway_emerald_dress_906392c8c8d27446.jpg,5,#012113,0.030253092447916668
data/latest/images/leopard_print_runway_1990s_ed2a0092398c36c0.jpg,1,#1e0c11,0.2663241562889745
data/latest/images/leopard_print_runway_1990s_ed2a0092398c36c0.jpg,2,#d07454,0.20852087637981423
data/latest/images/leopard_print_runway_1990s_ed2a0092398c36c0.jpg,3,#a2473e,0.19689786117160887
data/latest/images/leopard_print_runway_1990s_ed2a0092398c36c0.jpg,4,#622425,0.18465683810800246
data/latest/images/leopard_print_runway_1990s_ed2a0092398c36c0.jpg,5,#ecba8b,0.14360026805159992
data/latest/images/leopard_print_runway_1990s_fa2193da2b956524.jpg,1,#201617,0.4712249001657625
data/latest/images/leopard_print_runway_1990s_fa2193da2b956524.jpg,2,#e6dad4,0.1876857764466546
data/latest/images/leopard_print_runway_1990s_fa2193da2b956524.jpg,3,#533729,0.15797826250753466
data/latest/images/leopard_print_runway_1990s_fa2193da2b956524.jpg,4,#c3a695,0.09647636942435202
data/latest/images/leopard_print_runway_1990s_fa2193da2b956524.jpg,5,#896c58,0.0866346914556962
data/latest/images/Balmain_burgundy_runway_2025_08f70e0bec333d08.jpg,1,#efecf5,0.4859034138218152
data/latest/images/Balmain_burgundy_runway_2025_08f70e0bec333d08.jpg,2,#d3cdd8,0.19439425478767694
data/latest/images/Balmain_burgundy_runway_2025_08f70e0bec333d08.jpg,3,#212023,0.18335241465445462
data/latest/images/Balmain_burgundy_runway_2025_08f70e0bec333d08.jpg,4,#b89f94,0.07836490424646128
data/latest/images/Balmain_burgundy_runway_2025_08f70e0bec333d08.jpg,5,#6a5250,0.05798501248959201
data/latest/images/vogue_runway_emerald_dress_87b0aca83ef9457f.jpg,1,#4c7011,0.31664609053497944
data/latest/images/vogue_runway_emerald_dress_87b0aca83ef9457f.jpg,2,#1b1a14,0.2127837791495199
data/latest/images/vogue_runway_emerald_dress_87b0aca83ef9457f.jpg,3,#bfb1ab,0.17675411522633744
data/latest/images/vogue_runway_emerald_dress_87b0aca83ef9457f.jpg,4,#a0806d,0.16540294924554183
data/latest/images/vogue_runway_emerald_dress_87b0aca83ef9457f.jpg,5,#564a44,0.1284130658436214
data/latest/images/Chanel_haute_couture_2020_1cc36077844b38d6.webp,1,#e8e2e8,0.6062795711233211
data/latest/images/Chanel_haute_couture_2020_1cc36077844b38d6.webp,2,#f8f4f9,0.20978446466727715
data/latest/images/Chanel_haute_couture_2020_1cc36077844b38d6.webp,3,#24191f,0.07581892933455434
data/latest/images/Chanel_haute_couture_2020_1cc36077844b38d6.webp,4,#675f68,0.05771138583638584
data/latest/images/Chanel_haute_couture_2020_1cc36077844b38d6.webp,5,#a7a0a8,0.050405649038461536
data/latest/images/vogue_runway_emerald_dress_219b14495d3b48db.jpg,1,#8c3542,0.4454215253208282
data/latest/images/vogue_runway_emerald_dress_219b14495d3b48db.jpg,2,#19231f,0.2961479682626081
data/latest/images/vogue_runway_emerald_dress_219b14495d3b48db.jpg,3,#0d7372,0.1085571628948856
data/latest/images/vogue_runway_emerald_dress_219b14495d3b48db.jpg,4,#3fc2b8,0.09416438126740218
data/latest/images/vogue_runway_emerald_dress_219b14495d3b48db.jpg,5,#ab8e85,0.05570896225427596
data/latest/images/Gucci_Fall_2013_runway_f4d1494a817de5c1.jpg,1,#05060a,0.7566080729166667
data/latest/images/Gucci_Fall_2013_runway_f4d1494a817de5c1.jpg,2,#1a1e29,0.14505859375
data/latest/images/Gucci_Fall_2013_runway_f4d1494a817de5c1.jpg,3,#3e414f,0.0473828125
data/latest/images/Gucci_Fall_2013_runway_f4d1494a817de5c1.jpg,4,#d3d4e3,0.029342447916666667
data/latest/images/Gucci_Fall_2013_runway_f4d1494a817de5c1.jpg,5,#878fa7,0.021608072916666665
data/latest/images/Chanel_haute_couture_2020_2aee9fc6739d39da.jpg,1,#e9e9ec,0.3347569444444444
data/latest/images/Chanel_haute_couture_2020_2aee9fc6739d39da.jpg,2,#c5c7c6,0.2285405815972222
data/latest/images/Chanel_haute_couture_2020_2aee9fc6739d39da.jpg,3,#647257,0.1678732638888889
data/latest/images/Chanel_haute_couture_2020_2aee9fc6739d39da.jpg,4,#9ca185,0.1506597222222222
data/latest/images/Chanel_haute_couture_2020_2aee9fc6739d39da.jpg,5,#354429,0.11816948784722223
data/latest/images/vogue_runway_emerald_dress_d60d6eb0980d95e9.jpg,1,#212823,0.40857372685185184
data/latest/images/vogue_runway_emerald_dress_d60d6eb0980d95e9.jpg,2,#050706,0.36904305555555555
data/latest/images/vogue_runway_emerald_dress_d60d6eb0980d95e9.jpg,3,#49463c,0.18843657407407408
data/latest/images/vogue_runway_emerald_dress_d60d6eb0980d95e9.jpg,4,#9c8c7b,0.025246412037037036
data/latest/images/vogue_runway_emerald_dress_d60d6eb0980d95e9.jpg,5,#ebf6f2,0.00870023148148148
data/latest/images/Chanel_haute_couture_2020_db2356b4d07146c4.jpg,1,#c8c8e3,0.31454385387372186
data/latest/images/Chanel_haute_couture_2020_db2356b4d07146c4.jpg,2,#8b8681,0.23409391863696805
data/latest/images/Chanel_haute_couture_2020_db2356b4d07146c4.jpg,3,#b8b5b8,0.2116930051202138
data/latest/images/Chanel_haute_couture_2020_db2356b4d07146c4.jpg,4,#eceef6,0.17721030282527364
data/latest/images/Chanel_haute_couture_2020_db2356b4d07146c4.jpg,5,#4c4c41,0.06245891954382266
data/latest/images/Balmain_burgundy_runway_2025_048e2f0d499329c6.jpg,1,#0f0c0d,0.4563851719694717
data/latest/images/Balmain_burgundy_runway_2025_048e2f0d499329c6.jpg,2,#cd3041,0.21826741996233523
data/latest/images/Balmain_burgundy_runway_2025_048e2f0d499329c6.jpg,3,#dfdbd9,0.12999306175042125
data/latest/images/Balmain_burgundy_runway_2025_048e2f0d499329c6.jpg,4,#502f2c,0.1243958766973932
data/latest/images/Balmain_burgundy_runway_2025_048e2f0d499329c6.jpg,5,#b68277,0.07095846962037863
data/latest/images/vogue_runway_emerald_dress_ed138aede393ea1a.jpg,1,#191e12,0.37487980769230766
data/latest/images/vogue_runway_emerald_dress_ed138aede393ea1a.jpg,2,#36432c,0.3698763736263736
data/latest/images/vogue_runway_emerald_dress_ed138aede393ea1a.jpg,3,#5c6b4c,0.1728846153846154
data/latest/images/vogue_runway_emerald_dress_ed138aede393ea1a.jpg,4,#c2b7a9,0.04570741758241758
data/latest/images/vogue_runway_emerald_dress_ed138aede393ea1a.jpg,5,#df8847,0.03665178571428571
data/latest/images/Balmain_burgundy_runway_2025_90e47d0b4452a4fa.jpg,1,#111319,0.3449237281050571
data/latest/images/Balmain_burgundy_runway_2025_90e47d0b4452a4fa.jpg,2,#fbede0,0.2801283452914574
data/latest/images/Balmain_burgundy_runway_2025_90e47d0b4452a4fa.jpg,3,#5c5c60,0.2294321695331151
data/latest/images/Balmain_burgundy_runway_2025_90e47d0b4452a4fa.jpg,4,#302d33,0.09858387157396352
data/latest/images/Balmain_burgundy_runway_2025_90e47d0b4452a4fa.jpg,5,#c1b4a7,0.046931885496406846
data/latest/images/Balmain_burgundy_runway_2025_82e5237653ab5202.jpg,1,#dedae5,0.5815751954376522
data/latest/images/Balmain_burgundy_runway_2025_82e5237653ab5202.jpg,2,#1f1919,0.15333044982698962
data/latest/images/Balmain_burgundy_runway_2025_82e5237653ab5202.jpg,3,#a28881,0.09361783929257977
data/latest/images/Balmain_burgundy_runway_2025_82e5237653ab5202.jpg,4,#843030,0.09270072408048187
data/latest/images/Balmain_burgundy_runway_2025_82e5237653ab5202.jpg,5,#e2b094,0.07877579136229655
data/latest/images/Balmain_burgundy_runway_2025_cc24d742d5207be7.jpg,1,#181b1a,0.4384218241659146
data/latest/images/Balmain_burgundy_runway_2025_cc24d742d5207be7.jpg,2,#58585d,0.24752879131840907
data/latest/images/Balmain_burgundy_runway_2025_cc24d742d5207be7.jpg,3,#f4e3df,0.2411987921115682
data/latest/images/Balmain_burgundy_runway_2025_cc24d742d5207be7.jpg,4,#c7bfbb,0.041396831793818645
data/latest/images/Balmain_burgundy_runway_2025_cc24d742d5207be7.jpg,5,#a48066,0.03145376061028949
data/latest/images/leopard_print_runway_1990s_f3313c3f3d54db12.webp,1,#261f1a,0.33463183951465203
data/latest/images/leopard_print_runway_1990s_f3313c3f3d54db12.webp,2,#8b7062,0.18677860767704518
data/latest/images/leopard_print_runway_1990s_f3313c3f3d54db12.webp,3,#5f4739,0.18545148427960928
data/latest/images/leopard_print_runway_1990s_f3313c3f3d54db12.webp,4,#a99c99,0.16150006677350429
data/latest/images/leopard_print_runway_1990s_f3313c3f3d54db12.webp,5,#c1c8cc,0.13163800175518925
data/latest/images/Balmain_burgundy_runway_2025_920cc73decbd9177.webp,1,#eee3da,0.4682021604938272
data/latest/images/Balmain_burgundy_runway_2025_920cc73decbd9177.webp,2,#44272a,0.18988683127572017
data/latest/images/Balmain_burgundy_runway_2025_920cc73decbd9177.webp,3,#74524c,0.127255658436214
data/latest/images/Balmain_burgundy_runway_2025_920cc73decbd9177.webp,4,#af8d79,0.1242039609053498
data/latest/images/Balmain_burgundy_runway_2025_920cc73decbd9177.webp,5,#d3c4b8,0.09045138888888889
data/latest/images/Balmain_burgundy_runway_2025_c2ad17eaf661aa56.jpg,1,#060203,0.538894480338717
data/latest/images/Balmain_burgundy_runway_2025_c2ad17eaf661aa56.jpg,2,#2a0914,0.24564938439186826
data/latest/images/Balmain_burgundy_runway_2025_c2ad17eaf661aa56.jpg,3,#542534,0.12912153554726025
data/latest/images/Balmain_burgundy_runway_2025_c2ad17eaf661aa56.jpg,4,#876463,0.05496430162147258
data/latest/images/Balmain_burgundy_runway_2025_c2ad17eaf661aa56.jpg,5,#cab3ae,0.03137029810068189
data/latest/images/Chanel_haute_couture_2020_87e110705d6580a6.jpg,1,#060608,0.34612497372609075
data/latest/images/Chanel_haute_couture_2020_87e110705d6580a6.jpg,2,#443635,0.17721329534876737
data/latest/images/Chanel_haute_couture_2020_87e110705d6580a6.jpg,3,#6b5852,0.1715522062576945
data/latest/images/Chanel_haute_couture_2020_87e110705d6580a6.jpg,4,#dfd6d3,0.1688389559499144
data/latest/images/Chanel_haute_couture_2020_87e110705d6580a6.jpg,5,#a99b96,0.13627056871753296
data/latest/images/Gucci_Fall_2013_runway_d8855ac8bcebafb7.jpg,1,#0a0c13,0.5637357037037037
data/latest/images/Gucci_Fall_2013_runway_d8855ac8bcebafb7.jpg,2,#1e212b,0.3005016296296296
data/latest/images/Gucci_Fall_2013_runway_d8855ac8bcebafb7.jpg,3,#393c51,0.08795733333333333
data/latest/images/Gucci_Fall_2013_runway_d8855ac8bcebafb7.jpg,4,#716c85,0.03828740740740741
data/latest/images/Gucci_Fall_2013_runway_d8855ac8bcebafb7.jpg,5,#c5c2d6,0.009517925925925926
data/latest/images/Balmain_burgundy_runway_2025_e71bce3d8ff56892.jpg,1,#1b1f21,0.33498779296875
data/latest/images/Balmain_burgundy_runway_2025_e71bce3d8ff56892.jpg,2,#eee5e1,0.3001534016927083
data/latest/images/Balmain_burgundy_runway_2025_e71bce3d8ff56892.jpg,3,#58595d,0.20640869140625
data/latest/images/Balmain_burgundy_runway_2025_e71bce3d8ff56892.jpg,4,#070909,0.12227457682291666
data/latest/images/Balmain_burgundy_runway_2025_e71bce3d8ff56892.jpg,5,#c0aea7,0.036175537109375
data/latest/images/Balmain_burgundy_runway_2025_8d21d4abf4aec7e2.jpg,1,#d5d2d5,0.4316320335410557
data/latest/images/Balmain_burgundy_runway_2025_8d21d4abf4aec7e2.jpg,2,#e7e2e8,0.36471888746334313
data/latest/images/Balmain_burgundy_runway_2025_8d21d4abf4aec7e2.jpg,3,#c31630,0.08950868310117302
data/latest/images/Balmain_burgundy_runway_2025_8d21d4abf4aec7e2.jpg,4,#5a342e,0.0824737101356305
data/latest/images/Balmain_burgundy_runway_2025_8d21d4abf4aec7e2.jpg,5,#b4958e,0.03166668575879766
data/latest/images/leopard_print_runway_1990s_59cb72dfde047bce.jpg,1,#dadad9,0.3352285214785215
data/latest/images/leopard_print_runway_1990s_59cb72dfde047bce.jpg,2,#beaf9f,0.19083354145854145
data/latest/images/leopard_print_runway_1990s_59cb72dfde047bce.jpg,3,#40342e,0.1831712037962038
data/latest/images/leopard_print_runway_1990s_59cb72dfde047bce.jpg,4,#15100e,0.15539647852147853
data/latest/images/leopard_print_runway_1990s_59cb72dfde047bce.jpg,5,#9e7e53,0.13537025474525474
data/latest/images/vogue_runway_emerald_dress_05071ba5fa272d74.jpg,1,#d1c9cb,0.33913454270597126
data/latest/images/vogue_runway_emerald_dress_05071ba5fa272d74.jpg,2,#2a291c,0.21935500125976318
data/latest/images/vogue_runway_emerald_dress_05071ba5fa272d74.jpg,3,#635b46,0.2142517006802721
data/latest/images/vogue_runway_emerald_dress_05071ba5fa272d74.jpg,4,#a1978b,0.1847127739984883
data/latest/images/vogue_runway_emerald_dress_05071ba5fa272d74.jpg,5,#015368,0.042545981355505164
data/latest/images/Chanel_haute_couture_2020_c561ff4c26c52ced.jpg,1,#f6f4f5,0.7304296875
data/latest/images/Chanel_haute_couture_2020_c561ff4c26c52ced.jpg,2,#0d0811,0.1302880859375
data/latest/images/Chanel_haute_couture_2020_c561ff4c26c52ced.jpg,3,#39222a,0.0665625
data/latest/images/Chanel_haute_couture_2020_c561ff4c26c52ced.jpg,4,#75525b,0.0408203125
data/latest/images/Chanel_haute_couture_2020_c561ff4c26c52ced.jpg,5,#b09099,0.0318994140625
data/latest/images/Balmain_burgundy_runway_2025_8709549602a9d15c.jpg,1,#e0e0e1,0.41401439712057586
data/latest/images/Balmain_burgundy_runway_2025_8709549602a9d15c.jpg,2,#d1cfd3,0.41392225554889023
data/latest/images/Balmain_burgundy_runway_2025_8709549602a9d15c.jpg,3,#d63955,0.07355968806238752
data/latest/images/Balmain_burgundy_runway_2025_8709549602a9d15c.jpg,4,#95624a,0.05445638872225555
data/latest/images/Balmain_burgundy_runway_2025_8709549602a9d15c.jpg,5,#613427,0.044047270545890825
data/latest/images/vogue_runway_emerald_dress_984dc020d614064d.jpg,1,#694b31,0.40247686832740215
data/latest/images/vogue_runway_emerald_dress_984dc020d614064d.jpg,2,#43341d,0.2513309608540925
data/latest/images/vogue_runway_emerald_dress_984dc020d614064d.jpg,3,#161008,0.23015895610913403
data/latest/images/vogue_runway_emerald_dress_984dc020d614064d.jpg,4,#546e05,0.08596915776986952
data/latest/images/vogue_runway_emerald_dress_984dc020d614064d.jpg,5,#dd9a5e,0.03006405693950178
data/latest/images/Balmain_burgundy_runway_2025_fc47ebe3a812dea9.png,1,#34251d,0.29737748148148146
data/latest/images/Balmain_burgundy_runway_2025_fc47ebe3a812dea9.png,2,#c6c8d7,0.2679425185185185
data/latest/images/Balmain_burgundy_runway_2025_fc47ebe3a812dea9.png,3,#1d130a,0.20673777777777777
data/latest/images/Balmain_burgundy_runway_2025_fc47ebe3a812dea9.png,4,#602934,0.16237748148148148
data/latest/images/Balmain_burgundy_runway_2025_fc47ebe3a812dea9.png,5,#b09d8e,0.06556474074074074
data/latest/images/vogue_runway_emerald_dress_94c1289acf40d6c1.jpg,1,#222510,0.36095494791666666
data/latest/images/vogue_runway_emerald_dress_94c1289acf40d6c1.jpg,2,#574e53,0.24478567708333332
data/latest/images/vogue_runway_emerald_dress_94c1289acf40d6c1.jpg,3,#837b6e,0.17426145833333334
data/latest/images/vogue_runway_emerald_dress_94c1289acf40d6c1.jpg,4,#489321,0.14738125
data/latest/images/vogue_runway_emerald_dress_94c1289acf40d6c1.jpg,5,#e2baae,0.07261666666666666
data/latest/images/leopard_print_runway_1990s_efde8a96b3c27456.jpg,1,#f5f4f2,0.48575782387190686
data/latest/images/leopard_print_runway_1990s_efde8a96b3c27456.jpg,2,#855e47,0.14697052401746724
data/latest/images/leopard_print_runway_1990s_efde8a96b3c27456.jpg,3,#3e2b25,0.1385393922852984
data/latest/images/leopard_print_runway_1990s_efde8a96b3c27456.jpg,4,#b48f74,0.12629526018922854
data/latest/images/leopard_print_runway_1990s_efde8a96b3c27456.jpg,5,#dcc7b4,0.10243699963609898
data/latest/images/vogue_runway_emerald_dress_797107e5aa6e8034.jpg,1,#585456,0.3884853014449427
data/latest/images/vogue_runway_emerald_dress_797107e5aa6e8034.jpg,2,#030d11,0.3468485301444943
data/latest/images/vogue_runway_emerald_dress_797107e5aa6e8034.jpg,3,#01575b,0.14926092011293804
data/latest/images/vogue_runway_emerald_dress_797107e5aa6e8034.jpg,4,#039f9a,0.06146985550572995
data/latest/images/vogue_runway_emerald_dress_797107e5aa6e8034.jpg,5,#ead0b9,0.053935392791895034
data/latest/images/Balmain_burgundy_runway_2025_e5dbfe488a67d85c.jpg,1,#ebe7e6,0.31788866666666665
data/latest/images/Balmain_burgundy_runway_2025_e5dbfe488a67d85c.jpg,2,#747274,0.30518
data/latest/images/Balmain_burgundy_runway_2025_e5dbfe488a67d85c.jpg,3,#131211,0.202364
data/latest/images/Balmain_burgundy_runway_2025_e5dbfe488a67d85c.jpg,4,#302c2b,0.130432
data/latest/images/Balmain_burgundy_runway_2025_e5dbfe488a67d85c.jpg,5,#c3ab98,0.04413533333333333
data/latest/images/Balmain_burgundy_runway_2025_684d2c5f0270f8a8.jpg,1,#f7e5de,0.2960193059214687
data/latest/images/Balmain_burgundy_runway_2025_684d2c5f0270f8a8.jpg,2,#5b5959,0.24015205431782244
data/latest/images/Balmain_burgundy_runway_2025_684d2c5f0270f8a8.jpg,3,#171c1d,0.23157021566067654
data/latest/images/Balmain_burgundy_runway_2025_684d2c5f0270f8a8.jpg,4,#948276,0.12131967027446879
data/latest/images/Balmain_burgundy_runway_2025_684d2c5f0270f8a8.jpg,5,#bbaba2,0.11093875382556359
data/latest/images/Balmain_burgundy_runway_2025_49db09bafdb35078.jpg,1,#120b09,0.3580781746031746
data/latest/images/Balmain_burgundy_runway_2025_49db09bafdb35078.jpg,2,#502819,0.19211468253968253
data/latest/images/Balmain_burgundy_runway_2025_49db09bafdb35078.jpg,3,#e1d3c4,0.19116190476190476
data/latest/images/Balmain_burgundy_runway_2025_49db09bafdb35078.jpg,4,#c19d82,0.14752301587301586
data/latest/images/Balmain_burgundy_runway_2025_49db09bafdb35078.jpg,5,#8a5e48,0.11112222222222222
data/latest/images/leopard_print_runway_1990s_bb2b9deb7fd26247.jpg,1,#401b19,0.2298161213995736
data/latest/images/leopard_print_runway_1990s_bb2b9deb7fd26247.jpg,2,#b8896f,0.22302616453829008
data/latest/images/leopard_print_runway_1990s_bb2b9deb7fd26247.jpg,3,#88503f,0.2187551317365868
data/latest/images/leopard_print_runway_1990s_bb2b9deb7fd26247.jpg,4,#dac0ad,0.1810183935718886
data/latest/images/leopard_print_runway_1990s_bb2b9deb7fd26247.jpg,5,#f8f0ec,0.14738418875366094
data/latest/images/Chanel_haute_couture_2020_3f9f440333e8ea4c.jpg,1,#242b1a,0.3080396551724138
data/latest/images/Chanel_haute_couture_2020_3f9f440333e8ea4c.jpg,2,#525536,0.2398155172413793
data/latest/images/Chanel_haute_couture_2020_3f9f440333e8ea4c.jpg,3,#8e8462,0.16015862068965517
data/latest/images/Chanel_haute_couture_2020_3f9f440333e8ea4c.jpg,4,#e2ded0,0.15085172413793105
data/latest/images/Chanel_haute_couture_2020_3f9f440333e8ea4c.jpg,5,#bbb198,0.1411344827586207
data/latest/images/vogue_runway_emerald_dress_442be1dfadeef1d9.jpg,1,#4b7f64,0.44324375
data/latest/images/vogue_runway_emerald_dress_442be1dfadeef1d9.jpg,2,#102424,0.217575
data/latest/images/vogue_runway_emerald_dress_442be1dfadeef1d9.jpg,3,#135c5f,0.1496
data/latest/images/vogue_runway_emerald_dress_442be1dfadeef1d9.jpg,4,#24c7c5,0.13436875
data/latest/images/vogue_runway_emerald_dress_442be1dfadeef1d9.jpg,5,#e28e86,0.0552125
data/latest/images/Chanel_haute_couture_2020_97ff8634d7642d2f.jpg,1,#dfdfe6,0.37324080837594353
data/latest/images/Chanel_haute_couture_2020_97ff8634d7642d2f.jpg,2,#afa2a1,0.17857073289505723
data/latest/images/Chanel_haute_couture_2020_97ff8634d7642d2f.jpg,3,#424830,0.17197224251278306
data/latest/images/Chanel_haute_couture_2020_97ff8634d7642d2f.jpg,4,#24291c,0.1603335768200633
data/latest/images/Chanel_haute_couture_2020_97ff8634d7642d2f.jpg,5,#867976,0.11588263939615291
data/latest/images/Gucci_Fall_2013_runway_bdfe20fc43377370.jpg,1,#0f1319,0.7914654696677047
data/latest/images/Gucci_Fall_2013_runway_bdfe20fc43377370.jpg,2,#174363,0.09485001379636564
data/latest/images/Gucci_Fall_2013_runway_bdfe20fc43377370.jpg,3,#1682b4,0.06978251015018329
data/latest/images/Gucci_Fall_2013_runway_bdfe20fc43377370.jpg,4,#7f7d96,0.0256427628207655
data/latest/images/Gucci_Fall_2013_runway_bdfe20fc43377370.jpg,5,#dfdee7,0.018259243564980883
data/latest/images/Gucci_Fall_2013_runway_fc7268d06a37689d.jpg,1,#080d12,0.5908637152777778
data/latest/images/Gucci_Fall_2013_runway_fc7268d06a37689d.jpg,2,#18202d,0.26102141203703705
data/latest/images/Gucci_Fall_2013_runway_fc7268d06a37689d.jpg,3,#423e54,0.08694974922839506
data/latest/images/Gucci_Fall_2013_runway_fc7268d06a37689d.jpg,4,#71799d,0.04158757716049383
data/latest/images/Gucci_Fall_2013_runway_fc7268d06a37689d.jpg,5,#c7e0f0,0.019577546296296298
data/latest/images/Chanel_haute_couture_2020_db6a6e85fc66db2d.jpg,1,#030308,0.36395520833333334
data/latest/images/Chanel_haute_couture_2020_db6a6e85fc66db2d.jpg,2,#706766,0.22293541666666666
data/latest/images/Chanel_haute_couture_2020_db6a6e85fc66db2d.jpg,3,#3c3a3c,0.18970104166666665
data/latest/images/Chanel_haute_couture_2020_db6a6e85fc66db2d.jpg,4,#a89d9a,0.139178125
data/latest/images/Chanel_haute_couture_2020_db6a6e85fc66db2d.jpg,5,#dcd3d0,0.08423020833333333
data/latest/images/Chanel_haute_couture_2020_141407e65b5d60c1.jpg,1,#3d452c,0.33579432624113476
